config,file,n,k,alpha,construct_mode,ls_mode,reactive_alphas,reactive_block,sample_size,iterations,time_limit_s,timed_out,max_value,size,feasible,time_s,time_to_solution_s,elements
GRASP_alpha=0.050000,indian.i,583,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.177168,25,true,28934,28934,508 126 552 582 268 115 135 445 566 266 75 118 3 572 242 239 7 250 504 170 499 171 125 345 512
GRASP_FI_alpha=0.050000,indian.i,583,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-1.179965,25,true,29011,29011,536 118 499 135 170 239 162 101 125 161 116 171 230 250 345 189 48 504 445 566 572 580 582 242 376
RPG_p=20,indian.i,583,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-1.185386,25,true,33621,33620,91 25 162 404 581 35 499 135 508 118 242 572 3 189 566 166 266 163 493 170 328 565 101 419 155
GRASP_POP_alpha=0.050000,indian.i,583,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.179861,25,true,30261,30261,126 536 345 118 115 582 499 125 135 250 572 230 504 171 57 166 48 445 101 566 242 123 376 239 168
GRASP_WLS_alpha=0.050000,indian.i,583,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.204125,25,true,10266,1079,488 474 405 121 414 126 25 164 556 268 360 499 220 278 115 135 266 170 91 486 118 445 529 572 166
GRASP_alpha=0.050000,indochina_combat.I,72,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.116419,3,true,3,3,33 60 31
GRASP_FI_alpha=0.050000,indochina_combat.I,72,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.116419,3,true,2,2,31 33 60
RPG_p=20,indochina_combat.I,72,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.116419,3,true,2,2,33 60 31
GRASP_POP_alpha=0.050000,indochina_combat.I,72,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-1.116419,3,true,4,3,33 60 31
GRASP_WLS_alpha=0.050000,indochina_combat.I,72,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.116419,3,true,1622,130,33 31 60
GRASP_alpha=0.050000,indochina_combat.I,72,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.005694,4,true,6,6,40 67 21 44
GRASP_FI_alpha=0.050000,indochina_combat.I,72,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.005694,4,true,24,24,67 44 40 21
RPG_p=20,indochina_combat.I,72,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.005694,4,true,4,4,40 21 67 44
GRASP_POP_alpha=0.050000,indochina_combat.I,72,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-1.005694,4,true,6,6,40 67 21 44
GRASP_WLS_alpha=0.050000,indochina_combat.I,72,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.005694,4,true,2349,82,44 40 67 21
GRASP_alpha=0.050000,indochina_combat.I,72,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.912667,5,true,6,6,11 21 42 40 56
GRASP_FI_alpha=0.050000,indochina_combat.I,72,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.912667,5,true,5,5,40 21 11 42 56
RPG_p=20,indochina_combat.I,72,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.912667,5,true,6,6,42 21 40 56 11
GRASP_POP_alpha=0.050000,indochina_combat.I,72,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.917684,5,true,10004,8,21 67 44 25 31
GRASP_WLS_alpha=0.050000,indochina_combat.I,72,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.912667,5,true,4030,1317,42 56 40 21 11
GRASP_alpha=0.050000,indochina_combat.I,72,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.825544,6,true,29,29,31 56 42 25 11 21
GRASP_FI_alpha=0.050000,indochina_combat.I,72,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.825544,6,true,8,8,21 25 31 42 56 11
RPG_p=20,indochina_combat.I,72,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.825544,6,true,12,12,25 56 42 31 21 11
GRASP_POP_alpha=0.050000,indochina_combat.I,72,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.825544,6,true,19,19,31 25 21 56 42 11
GRASP_WLS_alpha=0.050000,indochina_combat.I,72,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.825544,6,true,9268,5027,42 56 31 21 11 25
GRASP_alpha=0.050000,indochina_combat.I,72,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.402537,20,true,96,96,40 25 35 51 28 2 68 37 62 20 64 16 71 10 39 48 21 58 11 34
GRASP_FI_alpha=0.050000,indochina_combat.I,72,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.402537,20,true,316,316,58 40 25 48 51 2 68 28 62 37 20 35 70 32 49 10 11 16 21 64
RPG_p=20,indochina_combat.I,72,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.402537,20,true,411,411,35 68 40 48 62 25 51 28 64 16 37 2 20 49 70 32 58 11 21 10
GRASP_POP_alpha=0.050000,indochina_combat.I,72,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.402537,20,true,1985,1985,40 21 25 48 35 2 11 51 28 37 62 20 16 10 64 39 70 68 58 34
GRASP_WLS_alpha=0.050000,indochina_combat.I,72,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.403326,20,true,10007,8071,35 58 40 21 11 25 48 51 2 28 68 37 62 20 61 16 10 71 52 32
GRASP_alpha=0.050000,indochina_combat.I,72,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.328525,25,true,117,117,37 2 21 25 28 35 51 62 20 48 10 16 32 52 49 70 24 53 63 17 68 58 11 64 38
GRASP_FI_alpha=0.050000,indochina_combat.I,72,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.328525,25,true,97,97,37 25 28 51 11 64 62 20 2 58 16 71 10 52 24 48 53 21 34 35 33 38 39 63 68
RPG_p=20,indochina_combat.I,72,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.328525,25,true,156,156,38 25 37 35 58 62 28 2 20 24 51 49 52 53 48 71 39 16 11 68 21 10 63 64 17
GRASP_POP_alpha=0.050000,indochina_combat.I,72,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.328525,25,true,162,162,25 11 28 2 21 51 48 35 37 62 20 16 10 52 24 38 53 34 71 63 32 68 58 64 17
GRASP_WLS_alpha=0.050000,indochina_combat.I,72,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.328925,25,true,10008,2649,33 37 58 11 25 21 48 28 51 68 35 40 62 2 20 64 16 49 10 32 71 24 52 53 63
GRASP_alpha=0.050000,ionosphere.I,351,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-4.154197,3,true,10037,40,284 344 227
GRASP_FI_alpha=0.050000,ionosphere.I,351,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-4.154197,3,true,10076,53,284 227 344
RPG_p=20,ionosphere.I,351,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-4.154197,3,true,10059,68,284 227 344
GRASP_POP_alpha=0.050000,ionosphere.I,351,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-4.154197,3,true,10002,40,284 344 227
GRASP_WLS_alpha=0.050000,ionosphere.I,351,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-4.154197,3,true,10001,466,344 284 227
GRASP_alpha=0.050000,ionosphere.I,351,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-3.902607,4,true,112,112,263 332 158 227
GRASP_FI_alpha=0.050000,ionosphere.I,351,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-3.902607,4,true,170,170,227 263 332 158
RPG_p=20,ionosphere.I,351,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-3.902607,4,true,96,96,227 263 332 158
GRASP_POP_alpha=0.050000,ionosphere.I,351,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-3.902607,4,true,133,133,227 263 332 158
GRASP_WLS_alpha=0.050000,ionosphere.I,351,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.932451,4,true,10016,9525,115 332 336 225
GRASP_alpha=0.050000,ionosphere.I,351,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-3.751514,5,true,2473,2473,227 245 111 40 160
GRASP_FI_alpha=0.050000,ionosphere.I,351,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-3.751514,5,true,180,180,111 40 160 227 245
RPG_p=20,ionosphere.I,351,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-3.751514,5,true,387,387,111 227 245 160 40
GRASP_POP_alpha=0.050000,ionosphere.I,351,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-3.756269,5,true,10025,240,227 263 332 32 152
GRASP_WLS_alpha=0.050000,ionosphere.I,351,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.793015,5,true,10011,6688,332 284 227 263 44
GRASP_alpha=0.050000,ionosphere.I,351,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-3.608971,6,true,1895,1895,160 273 303 227 111 40
GRASP_FI_alpha=0.050000,ionosphere.I,351,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-3.608971,6,true,664,664,40 111 160 227 273 303
RPG_p=20,ionosphere.I,351,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-3.608971,6,true,1123,1123,40 273 227 111 303 160
GRASP_POP_alpha=0.050000,ionosphere.I,351,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-3.610605,6,true,10402,450,227 32 332 111 40 160
GRASP_WLS_alpha=0.050000,ionosphere.I,351,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.658373,6,true,10021,2459,273 284 303 227 265 62
GRASP_alpha=0.050000,ionosphere.I,351,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.943357,20,true,12913,12913,76 168 140 79 75 17 29 162 265 53 135 46 201 82 160 336 344 247 348 185
GRASP_FI_alpha=0.050000,ionosphere.I,351,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-2.936523,20,true,6512,6512,247 168 348 225 325 140 79 75 29 53 162 17 62 113 160 185 201 46 309 344
RPG_p=20,ionosphere.I,351,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-2.936523,20,true,10932,10932,201 46 344 67 140 160 325 77 113 348 185 247 225 162 168 29 62 17 53 309
GRASP_POP_alpha=0.050000,ionosphere.I,351,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-2.939521,20,true,11775,6218,160 273 185 321 168 225 140 299 17 62 280 201 46 325 77 29 67 53 57 162
GRASP_WLS_alpha=0.050000,ionosphere.I,351,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.964141,20,true,10074,1746,155 145 325 263 32 76 185 168 303 247 135 156 140 301 29 162 77 17 67 53
GRASP_alpha=0.050000,ionosphere.I,351,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.803231,25,true,13869,13869,201 168 160 348 46 140 79 67 29 17 53 57 162 41 71 206 344 81 247 113 336 225 220 62 185
GRASP_FI_alpha=0.050000,ionosphere.I,351,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-2.801614,25,true,15955,15955,168 160 247 344 140 17 29 67 162 79 46 53 57 41 62 71 185 201 206 225 228 325 299 280 348
RPG_p=20,ionosphere.I,351,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-2.804504,25,true,18693,18693,325 348 46 282 185 29 77 168 75 140 309 17 162 53 344 247 225 111 57 41 62 201 160 71 206
GRASP_POP_alpha=0.050000,ionosphere.I,351,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-2.805006,25,true,12407,5917,225 62 168 273 321 160 185 113 140 77 17 75 29 162 41 53 201 46 57 71 220 186 206 325 309
GRASP_WLS_alpha=0.050000,ionosphere.I,351,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.825561,25,true,10086,1443,273 284 243 325 263 74 44 185 168 113 348 156 140 299 17 79 53 75 29 57 162 220 19 81 41
GRASP_alpha=0.050000,iris.i,150,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.872213,3,true,9,9,94 147 7
GRASP_FI_alpha=0.050000,iris.i,150,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.872213,3,true,13,13,7 94 147
RPG_p=20,iris.i,150,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.872213,3,true,46,46,147 94 7
GRASP_POP_alpha=0.050000,iris.i,150,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.879326,3,true,10014,13,7 55 112
GRASP_WLS_alpha=0.050000,iris.i,150,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.878367,3,true,7932,1636,99 7 147
GRASP_alpha=0.050000,iris.i,150,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.779745,4,true,61,61,69 7 78 139
GRASP_FI_alpha=0.050000,iris.i,150,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.779745,4,true,68,68,139 7 69 78
RPG_p=20,iris.i,150,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.779745,4,true,32,32,139 69 78 7
GRASP_POP_alpha=0.050000,iris.i,150,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.779745,4,true,14,14,7 69 78 139
GRASP_WLS_alpha=0.050000,iris.i,150,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.780450,4,true,10003,3918,78 7 139 80
GRASP_alpha=0.050000,iris.i,150,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.697925,5,true,33,33,78 30 139 48 69
GRASP_FI_alpha=0.050000,iris.i,150,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.697925,5,true,28,28,30 48 69 78 139
RPG_p=20,iris.i,150,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.697925,5,true,30,30,48 69 139 78 30
GRASP_POP_alpha=0.050000,iris.i,150,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.697925,5,true,77,77,139 78 69 30 48
GRASP_WLS_alpha=0.050000,iris.i,150,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.699106,5,true,10002,737,78 17 139 89 30
GRASP_alpha=0.050000,iris.i,150,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.653904,6,true,81,81,30 139 5 78 69 39
GRASP_FI_alpha=0.050000,iris.i,150,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.653904,6,true,41,41,139 5 30 39 69 78
RPG_p=20,iris.i,150,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.653904,6,true,108,108,78 5 69 39 30 139
GRASP_POP_alpha=0.050000,iris.i,150,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.653904,6,true,63,63,5 78 139 69 30 39
GRASP_WLS_alpha=0.050000,iris.i,150,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.655013,6,true,10007,9001,78 7 139 69 16 30
GRASP_alpha=0.050000,iris.i,150,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.371396,20,true,7626,7626,19 34 86 123 117 136 93 68 96 33 142 120 41 97 147 130 138 69 39 38
GRASP_FI_alpha=0.050000,iris.i,150,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.371396,20,true,5135,5135,34 123 117 138 136 68 101 147 33 19 39 69 86 93 96 97 120 130 41 38
RPG_p=20,iris.i,150,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.371396,20,true,1027,1026,147 86 117 97 142 138 136 96 33 19 120 68 123 34 39 41 93 69 38 130
GRASP_POP_alpha=0.050000,iris.i,150,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.371709,20,true,10715,2773,96 86 39 120 147 136 101 93 138 69 117 130 63 38 19 33 41 111 87 34
GRASP_WLS_alpha=0.050000,iris.i,150,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.376168,20,true,10034,4930,63 7 120 69 19 30 123 86 130 131 99 93 87 33 142 127 136 147 38 41
GRASP_alpha=0.050000,iris.i,150,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.327182,25,true,10532,868,11 147 80 86 120 33 87 136 142 63 56 41 38 107 111 138 58 19 17 117 93 122 94 88 9
GRASP_FI_alpha=0.050000,iris.i,150,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.327075,25,true,10194,632,147 80 120 17 138 93 142 136 19 94 33 41 58 9 38 47 56 63 88 111 87 117 122 52 7
RPG_p=20,iris.i,150,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.327526,25,true,10354,3686,94 80 52 111 101 38 58 93 117 33 41 63 56 116 19 122 88 136 138 139 37 47 39 143 87
GRASP_POP_alpha=0.050000,iris.i,150,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.327417,25,true,10935,5877,80 117 101 93 136 33 38 111 41 19 139 122 94 88 9 87 63 116 56 47 58 17 138 52 7
GRASP_WLS_alpha=0.050000,iris.i,150,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.332040,25,true,10052,8961,82 26 147 30 19 105 78 80 120 123 86 117 68 33 101 93 136 96 0 56 38 41 107 138 58
GRASP_alpha=0.050000,maronna.i,200,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.695663,3,true,58,58,10 56 185
GRASP_FI_alpha=0.050000,maronna.i,200,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.695663,3,true,147,147,56 185 10
RPG_p=20,maronna.i,200,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.695663,3,true,21,21,56 185 10
GRASP_POP_alpha=0.050000,maronna.i,200,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.706042,3,true,10012,26,2 186 117
GRASP_WLS_alpha=0.050000,maronna.i,200,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.730537,3,true,10001,8041,102 2 186
GRASP_alpha=0.050000,maronna.i,200,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.472809,4,true,26,26,56 43 117 186
GRASP_FI_alpha=0.050000,maronna.i,200,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.472809,4,true,49,49,56 117 186 43
RPG_p=20,maronna.i,200,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.472809,4,true,22,22,186 56 117 43
GRASP_POP_alpha=0.050000,maronna.i,200,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.472809,4,true,36,36,43 117 186 56
GRASP_WLS_alpha=0.050000,maronna.i,200,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.520677,4,true,10001,4559,102 99 196 43
GRASP_alpha=0.050000,maronna.i,200,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.429668,5,true,83,83,117 43 56 199 175
GRASP_FI_alpha=0.050000,maronna.i,200,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.429668,5,true,1183,1183,117 43 56 175 199
RPG_p=20,maronna.i,200,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.429668,5,true,68,68,199 117 43 56 175
GRASP_POP_alpha=0.050000,maronna.i,200,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.429668,5,true,82,82,43 117 56 199 175
GRASP_WLS_alpha=0.050000,maronna.i,200,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.447409,5,true,10006,3634,49 180 144 65 35
GRASP_alpha=0.050000,maronna.i,200,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.390071,6,true,482,482,117 199 47 56 38 175
GRASP_FI_alpha=0.050000,maronna.i,200,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.390071,6,true,346,346,47 38 56 117 175 199
RPG_p=20,maronna.i,200,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.390071,6,true,397,397,38 56 199 47 117 175
GRASP_POP_alpha=0.050000,maronna.i,200,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.390071,6,true,272,272,117 199 56 175 47 38
GRASP_WLS_alpha=0.050000,maronna.i,200,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.400831,6,true,10004,138,72 150 35 117 65 164
GRASP_alpha=0.050000,maronna.i,200,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.190592,20,true,11053,7720,85 97 191 140 53 188 104 121 0 68 32 138 167 136 157 160 1 47 83 131
GRASP_FI_alpha=0.050000,maronna.i,200,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.190514,20,true,1487,1487,145 32 167 191 101 0 1 53 68 83 85 47 131 136 138 140 97 157 160 188
RPG_p=20,maronna.i,200,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.190592,20,true,12553,12553,68 97 136 1 160 85 32 53 0 167 191 83 188 157 140 47 104 121 138 131
GRASP_POP_alpha=0.050000,maronna.i,200,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.190592,20,true,11887,3315,47 68 104 85 188 32 97 0 1 191 167 53 160 83 121 131 140 138 136 157
GRASP_WLS_alpha=0.050000,maronna.i,200,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.197401,20,true,10033,6811,133 31 180 92 26 104 167 53 32 24 51 172 188 103 60 71 9 131 121 195
GRASP_alpha=0.050000,maronna.i,200,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.164915,25,true,11483,6329,6 83 101 136 191 140 32 188 1 49 68 19 167 62 114 9 71 53 157 160 148 104 131 85 133
GRASP_FI_alpha=0.050000,maronna.i,200,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.164915,25,true,11756,1802,114 19 191 32 136 71 133 1 160 140 6 53 83 68 62 85 101 104 131 148 157 167 188 49 9
RPG_p=20,maronna.i,200,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.163751,25,true,9656,9656,138 191 1 49 167 131 71 140 104 148 157 188 154 136 68 32 62 9 53 83 19 6 85 101 189
GRASP_POP_alpha=0.050000,maronna.i,200,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.164344,25,true,13119,9240,188 83 32 131 191 62 53 157 140 167 68 138 160 136 71 1 49 19 9 6 52 101 148 104 85
GRASP_WLS_alpha=0.050000,maronna.i,200,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.170992,25,true,10018,8394,77 185 9 144 92 191 24 145 67 168 173 68 115 12 37 154 98 139 71 1 101 36 131 118 153
GRASP_alpha=0.050000,moreshapes.i,489,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.634762,3,true,90,90,180 410 316
GRASP_FI_alpha=0.050000,moreshapes.i,489,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.634762,3,true,649,649,316 410 180
RPG_p=20,moreshapes.i,489,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.634762,3,true,170,170,410 316 180
GRASP_POP_alpha=0.050000,moreshapes.i,489,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.649341,3,true,10086,115,283 65 25
GRASP_WLS_alpha=0.050000,moreshapes.i,489,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.646549,3,true,10012,9354,180 46 297
GRASP_alpha=0.050000,moreshapes.i,489,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.407425,4,true,180,180,180 25 65 316
GRASP_FI_alpha=0.050000,moreshapes.i,489,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.407425,4,true,191,191,25 65 180 316
RPG_p=20,moreshapes.i,489,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.407425,4,true,160,160,180 316 25 65
GRASP_POP_alpha=0.050000,moreshapes.i,489,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.407425,4,true,203,203,180 316 25 65
GRASP_WLS_alpha=0.050000,moreshapes.i,489,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.420870,4,true,10005,3588,247 435 295 83
GRASP_alpha=0.050000,moreshapes.i,489,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.293581,5,true,389,389,239 316 65 25 152
GRASP_FI_alpha=0.050000,moreshapes.i,489,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.293581,5,true,407,407,25 65 152 239 316
RPG_p=20,moreshapes.i,489,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.293581,5,true,368,368,25 65 316 239 152
GRASP_POP_alpha=0.050000,moreshapes.i,489,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.293581,5,true,430,430,316 25 65 239 152
GRASP_WLS_alpha=0.050000,moreshapes.i,489,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.302939,5,true,10007,5155,135 409 80 317 211
GRASP_alpha=0.050000,moreshapes.i,489,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.238088,6,true,694,694,25 65 239 386 315 152
GRASP_FI_alpha=0.050000,moreshapes.i,489,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.238088,6,true,689,689,65 25 152 239 315 386
RPG_p=20,moreshapes.i,489,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.238088,6,true,573,573,65 239 152 25 315 386
GRASP_POP_alpha=0.050000,moreshapes.i,489,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.238088,6,true,649,649,239 65 25 152 386 315
GRASP_WLS_alpha=0.050000,moreshapes.i,489,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.250910,6,true,10032,6478,151 440 80 342 191 390
GRASP_alpha=0.050000,moreshapes.i,489,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.098946,20,true,13611,13611,148 436 160 22 282 55 255 386 17 257 43 462 237 81 66 305 376 293 154 45
GRASP_FI_alpha=0.050000,moreshapes.i,489,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.098976,20,true,12434,12434,55 17 462 22 66 53 43 81 130 148 157 234 255 257 376 386 436 45 293 305
